Gene_Name	01OV007	01OV007_NM	01OV008_NM	01OV010_NM	01OV013_NM	01OV017	01OV017_NM	01OV018	01OV019_NM	01OV023	01OV023_NM	01OV024_NM	01OV026	01OV029	01OV029_NM	01OV030	01OV039	01OV039_NM	01OV041	02OV001_NM	02OV005	02OV006	02OV008	02OV015	02OV022	02OV023	02OV032	04OV001	04OV004	04OV005	04OV008	04OV011	04OV012	04OV013	04OV017	04OV018	04OV021	04OV023	04OV024	04OV027	04OV028	11OV002_NM	11OV010_NM	14OV011	14OV011_NM	14OV029_NM	15OV001	15OV001_NM	17OV001	17OV001_NM	17OV002	17OV002_NM	17OV003_NM	17OV004_NM	17OV005_NM	17OV014	17OV015	17OV018	17OV026
SAC3D1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57897000.0	0.0
RGPD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87710000.0	0.0
RGPD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87710000.0	0.0
RGPD8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87710000.0	0.0
RGPD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87710000.0	0.0
RGPD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87710000.0	0.0
RGPD6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87710000.0	0.0
SIGLEC16	4860800000.0	21262000000.0	12681000000.0	15591000000.0	0.0	0.0	0.0	4796600000.0	3438700000.0	14428000000.0	36440000000.0	34351000000.0	1504900000.0	1695800000.0	2665300000.0	1220900000.0	1346100000.0	1957900000.0	0.0	16946000000.0	10442000000.0	0.0	459840000.0	2775400000.0	1562100000.0	4348200000.0	0.0	0.0	0.0	0.0	19654000000.0	0.0	0.0	0.0	0.0	3322500000.0	4243300000.0	3888500000.0	1885800000.0	1788300000.0	2196400000.0	0.0	0.0	7221800000.0	10718000000.0	30207000000.0	21700000000.0	14182000000.0	0.0	3039300000.0	0.0	0.0	15981000000.0	0.0	0.0	0.0	2967300000.0	3652800000.0	0.0
COL6A6	1448500000.0	4782200000.0	2598200000.0	0.0	17556000000.0	1022300000.0	0.0	1352800000.0	1199600000.0	2164700000.0	5030000000.0	17218000000.0	385580000.0	912100000.0	966360000.0	1676000000.0	0.0	0.0	472850000.0	3055200000.0	518240000.0	364390000.0	690800000.0	0.0	217550000.0	0.0	2540600000.0	1896100000.0	0.0	2226400000.0	1167800000.0	1061200000.0	6310000000.0	1125800000.0	0.0	1119400000.0	515440000.0	485990000.0	0.0	532010000.0	0.0	2621100000.0	8367700000.0	1282400000.0	8250900000.0	6115300000.0	8444900000.0	5158400000.0	1713700000.0	2127700000.0	2574300000.0	7951800000.0	3242900000.0	10345000000.0	6232200000.0	0.0	1528200000.0	0.0	0.0
DHRS7C	0.0	0.0	0.0	134710000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARHGAP32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70711000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98809000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130540000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2ML1	0.0	0.0	0.0	0.0	0.0	0.0	1791300000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2427900000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	544460000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	262960000.0	0.0	0.0	0.0	0.0	790110000.0	297850000.0	0.0	0.0	0.0	0.0
SMTNL1	0.0	0.0	0.0	1007800000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	531810000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPGP15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	531810000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NUDT19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	258170000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ODF3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15689000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRR33	0.0	0.0	0.0	290020000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL6A5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34038000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69916000.0	0.0	215740000.0	101560000.0	0.0	0.0	0.0	0.0
MYO1G	33054000.0	0.0	0.0	0.0	0.0	0.0	0.0	59710000.0	0.0	50376000.0	0.0	0.0	47077000.0	1442100000.0	0.0	0.0	48484000.0	0.0	0.0	0.0	51433000.0	0.0	0.0	0.0	0.0	0.0	28891000.0	0.0	48706000.0	36393000.0	0.0	0.0	0.0	46425000.0	0.0	0.0	0.0	0.0	0.0	49565000.0	0.0	0.0	0.0	52856000.0	0.0	0.0	0.0	0.0	179310000.0	0.0	0.0	0.0	0.0	0.0	0.0	54894000.0	73342000.0	0.0	57524000.0
ESPN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96414000.0	63228000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58363000.0	0.0	0.0	0.0	0.0	0.0	0.0	38615000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	348570000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMIM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153190000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM25G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2611200000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM25C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2611200000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM25A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2611200000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR89B	87005000.0	0.0	0.0	0.0	0.0	86950000.0	0.0	0.0	0.0	0.0	0.0	0.0	74160000.0	0.0	0.0	172060000.0	81257000.0	0.0	53354000.0	52379000.0	74483000.0	113770000.0	0.0	63247000.0	76618000.0	93137000.0	114050000.0	87011000.0	109900000.0	78876000.0	0.0	74657000.0	90056000.0	0.0	115270000.0	0.0	0.0	69676000.0	71913000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71215000.0	0.0	0.0	0.0	0.0	0.0	0.0	90011000.0	77524000.0
GPR89A	87005000.0	0.0	0.0	0.0	0.0	86950000.0	0.0	0.0	0.0	0.0	0.0	0.0	74160000.0	0.0	0.0	172060000.0	81257000.0	0.0	53354000.0	52379000.0	74483000.0	113770000.0	0.0	63247000.0	76618000.0	93137000.0	114050000.0	87011000.0	109900000.0	78876000.0	0.0	74657000.0	90056000.0	0.0	115270000.0	0.0	0.0	69676000.0	71913000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71215000.0	0.0	0.0	0.0	0.0	0.0	0.0	90011000.0	77524000.0
IGLL5	13864000000.0	31388000000.0	17707000000.0	11530000000.0	26069000000.0	11138000000.0	69678000000.0	17311000000.0	18684000000.0	44166000000.0	47762000000.0	41401000000.0	15640000000.0	16002000000.0	24304000000.0	32782000000.0	6156600000.0	28046000000.0	21257000000.0	21589000000.0	12587000000.0	3294400000.0	8182100000.0	5993200000.0	12307000000.0	14016000000.0	5007300000.0	6789600000.0	9653900000.0	31568000000.0	16745000000.0	5525400000.0	22509000000.0	21589000000.0	5204700000.0	16527000000.0	13872000000.0	12893000000.0	15067000000.0	18815000000.0	18011000000.0	37321000000.0	25787000000.0	21870000000.0	9533100000.0	123250000000.0	39312000000.0	43744000000.0	19831000000.0	11136000000.0	18498000000.0	102510000000.0	75872000000.0	64017000000.0	19118000000.0	39175000000.0	19800000000.0	3744900000.0	12337000000.0
IGLC1	13864000000.0	31388000000.0	17707000000.0	11530000000.0	26069000000.0	11138000000.0	69678000000.0	17311000000.0	18684000000.0	44166000000.0	47762000000.0	41401000000.0	15640000000.0	16002000000.0	24304000000.0	32782000000.0	6156600000.0	28046000000.0	21257000000.0	21589000000.0	12587000000.0	3294400000.0	8182100000.0	5993200000.0	12307000000.0	14016000000.0	5007300000.0	6789600000.0	9653900000.0	31568000000.0	16745000000.0	5525400000.0	22509000000.0	21589000000.0	5204700000.0	16527000000.0	13872000000.0	12893000000.0	15067000000.0	18815000000.0	18011000000.0	37321000000.0	25787000000.0	21870000000.0	9533100000.0	123250000000.0	39312000000.0	43744000000.0	19831000000.0	11136000000.0	18498000000.0	102510000000.0	75872000000.0	64017000000.0	19118000000.0	39175000000.0	19800000000.0	3744900000.0	12337000000.0
UMAD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12691000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCRIP1	286130000.0	0.0	0.0	0.0	0.0	740910000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194490000.0	0.0	0.0	0.0	0.0	773190000.0	0.0	243750000.0	0.0	151350000.0	302030000.0	0.0	0.0	354830000.0	0.0	117850000.0	317350000.0	132770000.0	281240000.0	116800000.0	0.0	0.0	124790000.0	183220000.0	125290000.0	228610000.0	200120000.0	266150000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	292820000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NACA	1198500000.0	0.0	376300000.0	2281800000.0	0.0	1392700000.0	695260000.0	1584200000.0	690500000.0	1400200000.0	478810000.0	305220000.0	1737000000.0	1415400000.0	738620000.0	1474700000.0	1621400000.0	724660000.0	1199800000.0	692930000.0	1333500000.0	1510200000.0	1739900000.0	2036500000.0	1742000000.0	1341600000.0	855150000.0	1010000000.0	1947500000.0	1007600000.0	634490000.0	1926900000.0	907960000.0	1265100000.0	1717100000.0	1273300000.0	827430000.0	1480300000.0	2360900000.0	1527900000.0	1546900000.0	0.0	696340000.0	1121000000.0	0.0	0.0	638070000.0	875910000.0	951330000.0	1286200000.0	1497300000.0	679660000.0	406260000.0	573830000.0	0.0	933700000.0	772180000.0	1089500000.0	1578600000.0
NACA	1198500000.0	0.0	376300000.0	2281800000.0	0.0	1392700000.0	695260000.0	1584200000.0	690500000.0	1400200000.0	478810000.0	305220000.0	1737000000.0	1415400000.0	738620000.0	1474700000.0	1621400000.0	724660000.0	1199800000.0	692930000.0	1333500000.0	1510200000.0	1739900000.0	2036500000.0	1742000000.0	1341600000.0	855150000.0	1010000000.0	1947500000.0	1007600000.0	634490000.0	1926900000.0	907960000.0	1265100000.0	1717100000.0	1273300000.0	827430000.0	1480300000.0	2360900000.0	1527900000.0	1546900000.0	0.0	696340000.0	1121000000.0	0.0	0.0	638070000.0	875910000.0	951330000.0	1286200000.0	1497300000.0	679660000.0	406260000.0	573830000.0	0.0	933700000.0	772180000.0	1089500000.0	1578600000.0
CROCC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2659300000.0	0.0	0.0	0.0	0.0	0.0	438660000.0	0.0	0.0	0.0	62209000.0	523190000.0	0.0	0.0	0.0	0.0	0.0	181630000.0	92160000.0	0.0	57315000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	333370000.0	609840000.0	0.0	0.0	0.0	0.0	713290000.0	0.0	0.0	0.0	0.0	400670000.0	0.0	0.0	0.0	0.0	0.0	0.0
SMIM22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26124000.0	0.0	0.0	47999000.0	0.0	0.0	0.0	0.0	0.0	0.0	36882000.0	0.0	0.0	44672000.0	0.0	0.0	0.0	58003000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47676000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNASE2	0.0	0.0	0.0	0.0	0.0	115100000.0	0.0	103550000.0	0.0	0.0	0.0	0.0	229740000.0	0.0	0.0	0.0	170970000.0	0.0	179560000.0	0.0	212780000.0	167070000.0	0.0	113590000.0	196490000.0	101090000.0	345850000.0	285060000.0	163840000.0	109620000.0	0.0	0.0	0.0	113810000.0	235160000.0	137820000.0	0.0	192810000.0	205720000.0	149760000.0	180680000.0	0.0	0.0	187140000.0	0.0	0.0	0.0	0.0	0.0	0.0	173520000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195340000.0
AGPS	149640000.0	0.0	0.0	0.0	109800000.0	147490000.0	0.0	144990000.0	59322000.0	196710000.0	0.0	63915000.0	285590000.0	221480000.0	0.0	0.0	158710000.0	0.0	122960000.0	116560000.0	225190000.0	92373000.0	174430000.0	175460000.0	148590000.0	118450000.0	227790000.0	177950000.0	124980000.0	194900000.0	46307000.0	141350000.0	160090000.0	192290000.0	170070000.0	135430000.0	119470000.0	192780000.0	342670000.0	215640000.0	238080000.0	59080000.0	0.0	196560000.0	0.0	0.0	269950000.0	113540000.0	236290000.0	173300000.0	796350000.0	0.0	0.0	0.0	0.0	187340000.0	0.0	151170000.0	313540000.0
KIF2A	82202000.0	0.0	0.0	0.0	0.0	82640000.0	0.0	72764000.0	0.0	75076000.0	0.0	0.0	112940000.0	196860000.0	0.0	134310000.0	71726000.0	0.0	125030000.0	0.0	76491000.0	120590000.0	74905000.0	98965000.0	0.0	50781000.0	119270000.0	116170000.0	105160000.0	0.0	0.0	73982000.0	0.0	0.0	94715000.0	79882000.0	0.0	56283000.0	109970000.0	80068000.0	0.0	0.0	0.0	113120000.0	0.0	0.0	0.0	0.0	66187000.0	0.0	99440000.0	0.0	0.0	0.0	0.0	0.0	0.0	88886000.0	91626000.0
KIF2B	82202000.0	0.0	0.0	0.0	0.0	82640000.0	0.0	72764000.0	0.0	75076000.0	0.0	0.0	112940000.0	196860000.0	0.0	134310000.0	71726000.0	0.0	125030000.0	0.0	76491000.0	120590000.0	74905000.0	98965000.0	0.0	50781000.0	119270000.0	116170000.0	105160000.0	0.0	0.0	73982000.0	0.0	0.0	94715000.0	79882000.0	0.0	56283000.0	109970000.0	80068000.0	0.0	0.0	0.0	113120000.0	0.0	0.0	0.0	0.0	66187000.0	0.0	99440000.0	0.0	0.0	0.0	0.0	0.0	0.0	88886000.0	91626000.0
TK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15580000.0
DDX39A	130980000.0	0.0	0.0	0.0	0.0	541090000.0	0.0	718330000.0	105690000.0	301450000.0	70330000.0	0.0	247210000.0	585450000.0	0.0	151270000.0	616000000.0	0.0	155870000.0	0.0	948860000.0	265670000.0	357800000.0	506630000.0	153410000.0	75548000.0	175910000.0	268620000.0	543240000.0	279740000.0	137650000.0	172580000.0	139010000.0	314160000.0	354510000.0	167430000.0	267130000.0	231970000.0	308820000.0	188570000.0	218850000.0	0.0	0.0	406530000.0	0.0	0.0	110500000.0	0.0	282510000.0	329790000.0	77409000.0	0.0	0.0	0.0	0.0	433040000.0	142020000.0	141990000.0	351370000.0
PDLIM1	2606300000.0	0.0	792630000.0	4715100000.0	340950000.0	1252400000.0	2558500000.0	2455500000.0	2315700000.0	1164100000.0	992940000.0	1325000000.0	2235800000.0	2105200000.0	1748300000.0	1442400000.0	1828600000.0	2071800000.0	1830100000.0	1949400000.0	2873400000.0	1617900000.0	696160000.0	3732200000.0	1050700000.0	1381400000.0	860410000.0	1393600000.0	2319600000.0	2178400000.0	838010000.0	2111400000.0	1579400000.0	1386800000.0	2114700000.0	1617100000.0	934780000.0	1675700000.0	1895300000.0	1278200000.0	2008500000.0	323730000.0	2523100000.0	1311000000.0	0.0	1597000000.0	1333300000.0	2690800000.0	1342300000.0	2033700000.0	2011000000.0	567720000.0	1176400000.0	978510000.0	950740000.0	1346800000.0	2298100000.0	2004100000.0	2581000000.0
ACOT7	91902000.0	0.0	0.0	0.0	0.0	171040000.0	0.0	190310000.0	0.0	268190000.0	95122000.0	0.0	0.0	327420000.0	91106000.0	275780000.0	0.0	0.0	0.0	0.0	172330000.0	0.0	136870000.0	155290000.0	210270000.0	178770000.0	258050000.0	0.0	82858000.0	0.0	0.0	0.0	145870000.0	139750000.0	0.0	181570000.0	102770000.0	0.0	0.0	148690000.0	98801000.0	0.0	0.0	234860000.0	0.0	0.0	0.0	0.0	0.0	170100000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123080000.0	152310000.0
MYO1C	2318500000.0	8600400000.0	2252500000.0	401780000.0	7768400000.0	1354800000.0	7200800000.0	2853900000.0	4840300000.0	1402300000.0	3229200000.0	6429300000.0	3052300000.0	1306900000.0	5258900000.0	1889800000.0	952650000.0	6742700000.0	2790900000.0	2825300000.0	1134200000.0	952410000.0	1299600000.0	1140300000.0	1037200000.0	1222800000.0	1235900000.0	1368300000.0	1253200000.0	2140200000.0	1375700000.0	2111500000.0	2157500000.0	2066400000.0	1304600000.0	3067300000.0	3140600000.0	1517200000.0	1025600000.0	1713600000.0	2127400000.0	3824200000.0	4042700000.0	2129000000.0	5988200000.0	3239000000.0	1475300000.0	5088200000.0	2063000000.0	3163800000.0	880750000.0	2138400000.0	4878500000.0	2907800000.0	7031200000.0	2156000000.0	5208400000.0	2618500000.0	2816100000.0
MYO1F	68331000.0	0.0	0.0	0.0	0.0	49977000.0	0.0	82237000.0	0.0	144860000.0	79031000.0	0.0	58221000.0	298240000.0	0.0	0.0	45817000.0	0.0	81999000.0	56629000.0	108970000.0	101110000.0	79732000.0	71329000.0	65075000.0	134600000.0	96046000.0	0.0	88507000.0	77709000.0	0.0	0.0	122570000.0	78114000.0	0.0	75782000.0	137700000.0	62929000.0	65243000.0	91061000.0	89308000.0	0.0	0.0	115970000.0	0.0	0.0	335010000.0	56784000.0	66171000.0	58630000.0	89417000.0	0.0	0.0	0.0	0.0	129890000.0	78656000.0	96036000.0	85711000.0
SNAP23	265440000.0	0.0	0.0	0.0	507630000.0	271380000.0	289330000.0	221640000.0	199150000.0	118700000.0	104570000.0	186940000.0	270290000.0	488080000.0	180700000.0	164920000.0	114500000.0	146830000.0	291960000.0	265010000.0	266910000.0	204060000.0	286210000.0	241990000.0	367840000.0	391650000.0	214030000.0	243100000.0	200380000.0	287980000.0	252600000.0	137400000.0	357670000.0	146560000.0	142620000.0	344270000.0	0.0	314390000.0	282760000.0	360480000.0	238180000.0	224110000.0	0.0	171910000.0	173400000.0	229760000.0	256360000.0	271510000.0	186970000.0	272010000.0	530100000.0	0.0	253900000.0	250320000.0	0.0	232150000.0	0.0	275890000.0	274300000.0
HAX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36547000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62198000.0	0.0	0.0	0.0	0.0	0.0	31492000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40778000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
